smiles,reason
COc1ccc(cc1OC)c2cc(NC(=O)Cc3ccc4ccccc4c3)[nH]n2,pubchem_failed
CN([C@@H]1CCN(Cc2ccc(nc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,pubchem_failed
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(C)n4,pubchem_failed
COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5,pubchem_failed
CCCc1c(O)c(ccc1OCc2ccc(cc2)C(=O)O)C(=O)C,pubchem_failed
Clc1ccc(c(Cl)c1)c2nnc3cccc(Cl)n23,pubchem_failed
CCn1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)NCCOC)n2,pubchem_failed
ONC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,pubchem_failed
Nc1ccnc(n1)c2cccnc2,pubchem_failed
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3,pubchem_failed
Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CCCC4)c5ccccn5,pubchem_failed
Cc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,pubchem_failed
Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O,pubchem_failed
Cc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,pubchem_failed
CN1CCN(CC1)C(=O)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,pubchem_failed
CC1(C)N=C(N)N=C(N)N1c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2,pubchem_failed
COc1ccc(cc1)n2cnc3cc(NS(=O)(=O)c4ccccc4)ccc23,pubchem_failed
OC(=O)c1ccccc1CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,pubchem_failed
CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCN(CC4)C(=O)C)ncc2C#N,pubchem_failed
Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,pubchem_failed
CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cccnc4,pubchem_failed
OC(=O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,pubchem_failed
OC(=O)c1ccccc1C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]c(C)n4,pubchem_failed
CCc1c(C)nc(SCC(=O)Nc2nc(cs2)c3ccc(OC)cc3)nc1O,pubchem_failed
CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,pubchem_failed
OC(=O)CCc1ccc(OCc2cc(Cl)ccc2c3ccccc3)cc1,pubchem_failed
CNC(=O)c1cc(sc1NC(=O)N)c2ccccc2,pubchem_failed
C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC2C(=O)N(C)c3ccccc3c4ccccc24,pubchem_failed
C[C@H](NC(=O)c1cccc2CCN(Cc3ccc(Cl)cc3)c12)c4ccc(cc4)C(=O)O,pubchem_failed
CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(F)cc2)C(F)(F)F,pubchem_failed
CSc1ccc(OCc2ccccc2)c(c1)C(=O)Nc3ccc(cn3)C(=O)O,pubchem_failed
Oc1ccc(cc1)c2nc3ccccc3s2,pubchem_failed
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2Cl)n[nH]1,pubchem_failed
Clc1cccc(NNC(=O)c2cccnc2Cl)c1,pubchem_failed
CCc1c(C(=O)C(=O)N)c2c(OCC(=O)N)cccc2n1Cc3ccccc3,pubchem_failed
Nc1cccc2C(=O)C(=O)c3ccccc3c12,pubchem_failed
CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3cccnc3)CC2)c4ccc(cc4)C(=O)N5CCC5,pubchem_failed
C1NC(Cc2ccccc12)c3ccccc3,pubchem_failed
CCN(CC)S(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,pubchem_failed
NCCc1ccc(O)c2nc(O)sc12,pubchem_failed
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c3cccnc13,pubchem_failed
CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,pubchem_failed
OCC(=O)N1CCC[C@@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,pubchem_failed
CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc3cccc(OC)c3,pubchem_failed
Cc1cc(O)ccc1N2C(=O)c3ccc(O)cc3C2=O,pubchem_failed
FC(F)(F)c1cc(COCC(N2CCNCC2)c3cccc(Cl)c3)cc(c1)C(F)(F)F,pubchem_failed
COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N(C)C)ccc3Cl)c2cc1OC,pubchem_failed
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC45CC6CC(CC(C6)C4)C5)nc23,pubchem_failed
CC(C)NC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,pubchem_failed
C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,pubchem_failed
OC(=O)c1ccc(cc1)c2nnn(Cc3ccccc3F)n2,pubchem_failed
CNC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,pubchem_failed
CC(=O)Nc1ccc2c(c1)c(cn2CCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,pubchem_failed
Cn1cnc(c2ccccc2)c1c3cc4c(N)ncnc4s3,pubchem_failed
CC(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,pubchem_failed
COc1ccc(Cl)c(Nc2ncnc3cc(OC)cc(OC4CCN(C)CC4)c23)c1,pubchem_failed
CCOC(=O)c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)nc1,pubchem_failed
Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC34CC5CC(CC(C5)C3)C4,pubchem_failed
OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC4CC4)sc13,pubchem_failed
CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)C#N)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,pubchem_failed
C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c3ccccc3,pubchem_failed
CN(C)CC(O)COc1ccc(Nc2ncc(C)c(Nc3ccccc3)n2)cc1,pubchem_failed
CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCCC(C3)C(=O)O,pubchem_failed
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,pubchem_failed
COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3)c2cc1OC,pubchem_failed
Brc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,pubchem_failed
Oc1ccccc1CCC(=O)Nc2ccccc2,pubchem_failed
Fc1ccc(C2CCN(CC2)C(=S)COCc3ccncc3)c(Cl)c1,pubchem_failed
C[C@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,pubchem_failed
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,pubchem_failed
CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccsc4,pubchem_failed
CCN1CCN(CC1)C(=O)c2cc3cc(F)ccc3[nH]2,pubchem_failed
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,pubchem_failed
O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,pubchem_failed
CC(NCC(O)c1ccc(cc1)[N+](=O)[O-])C23CC4CC(CC(C4)C2)C3,pubchem_failed
CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(C)cc4)c3)C2)C(=O)NC1=O,pubchem_failed
CCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,pubchem_failed
O=C1N=C(NCc2ccccc2)SN1Cc3ccccc3,pubchem_failed
COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3c4ccccc4Oc5ccccc35,pubchem_failed
CN(CCO)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,pubchem_failed
CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,pubchem_failed
CN1CCCC(COc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2)C1,pubchem_failed
O[C@H](CNC(=O)C1=CNC(=O)c2c(F)cccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,pubchem_failed
OC1=CC(=O)C2=C(O1)c3ccccc3N(Cc4ccccc4)C2=O,pubchem_failed
CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2)C(F)(F)F,pubchem_failed
CCCSc1ncccc1C(=O)N(C)[C@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3,pubchem_failed
Cn1cncc1c2c3C(=O)N(CC#CCO)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,pubchem_failed
Fc1cccc(F)c1CS(=O)(=O)N2CCN(CC2)c3ncccc3C(F)(F)F,pubchem_failed
CS(=O)(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,pubchem_failed
Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,pubchem_failed
CCn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,pubchem_failed
CCCc1c(O)c(ccc1OCCCCSCC(=O)O)C(=O)C,pubchem_failed
CCc1nc2cc(O)ccc2c(Oc3ccc(\C=C\C(=O)O)cc3)c1c4ccccc4,pubchem_failed
Cc1ccc(s1)C(NC(=O)c2ccccc2O)C(=O)Nc3c(C)cccc3C,pubchem_failed
COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,pubchem_failed
CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,pubchem_failed
CN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,pubchem_failed
NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,pubchem_failed
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4cccnc4C3)c(F)c2,pubchem_failed
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4cccnc4,pubchem_failed
OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,pubchem_failed
CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,pubchem_failed
NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4,pubchem_failed
CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c2ccc(Cl)cc2,pubchem_failed
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2,pubchem_failed
CC1(CCC(=O)N1Cc2cccs2)C(=O)NC3CCCCC3,pubchem_failed
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N,pubchem_failed
NC(=O)c1cccc(c1)[S+]([O-])[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4,pubchem_failed
CCC(CC)NC(=O)c1nnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,pubchem_failed
Nc1nc(SCc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,pubchem_failed
CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,pubchem_failed
CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,pubchem_failed
CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,pubchem_failed
NC(=O)c1cncc(c1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,pubchem_failed
COc1cc(ccc1Nc2ncc(c(n2)c3cnc4ccccn34)C(F)(F)F)N5CCN(CC5)C(=O)C,pubchem_failed
NC1(CCC1)c2ccc(cc2)c3ncc4nccn4c3c5ccccc5,pubchem_failed
COC[C@H](C)Oc1cc(Oc2cc(F)cc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,pubchem_failed
CCC(C)(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,pubchem_failed
Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,pubchem_failed
COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,pubchem_failed
CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,pubchem_failed
CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,pubchem_failed
CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,pubchem_failed
Clc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,pubchem_failed
Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,pubchem_failed
CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,pubchem_failed
CC#Cc1ccnc(c1)c2cc(ccc2O)C3(N=C(C)C(=N3)N)C4CC4,pubchem_failed
Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl,pubchem_failed
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F,pubchem_failed
COc1cc(ccc1Nc2ncc(C)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,pubchem_failed
Nc1cccc2C(=O)N(Cc3cccc(Cl)c3)C(=O)c12,pubchem_failed
NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3ccccc3,pubchem_failed
Nc1nc(Cl)nc(NCc2ccccc2)n1,pubchem_failed
COc1cccc(COCC(O)CN2CCC(CC2)C(=O)N)c1,pubchem_failed
Oc1ccc(CCNCCCCCCOCCc2ccccc2)c3sc(O)nc13,pubchem_failed
COC[C@H](C)Oc1cc(Oc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,pubchem_failed
Clc1ccc2ncc(c3cccc(NC4CNC4)n3)n2c1,pubchem_failed
NC1(CCC1)c2ccc(cc2)C3=NN4C=CC(=O)N=C4C=C3c5ccccc5,pubchem_failed
O=C(CC12CC3CC(CC(C3)C1)C2)Nc4ccc5[nH]ncc5c4,pubchem_failed
Cc1oc(cc1)c2ccc(cc2F)S(=O)(=O)N3CCC[C@H]3C(=O)N4CC[C@@H](N)C4,pubchem_failed
Cc1onc(c1)[C@H](O)[C@](C)(OCc2ccc(cc2)c3ccccc3)C(=O)NO,pubchem_failed
COc1cccc(Oc2cncnc2O)c1,pubchem_failed
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,pubchem_failed
OC(=O)c1cccc(c1)c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2,pubchem_failed
Nc1nc(N)c(nc1Cl)C(=O)Nc2ccccn2,pubchem_failed
CCn1c(C)c(C(=O)O)c(c2cccc(c2)N3CCN(CC3)c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc7ccccc7)c(c5)S(=O)(=O)C(F)(F)F)cc4)c1c8ccc(Cl)cc8,pubchem_failed
CC1CN(C1)C(=O)c2nnc3c(cccc3c2N)c4ncccn4,pubchem_failed
OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,pubchem_failed
C[C@H]1COCCN1c2cc(CS(=O)(=O)C)nc(n2)c3ccc4[nH]ccc4c3,pubchem_failed
COCCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,pubchem_failed
OCc1ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccccc4)C(=O)O)CC2)cc1Cl,pubchem_failed
OC(=O)CNCCNc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,pubchem_failed
COc1cc(ccc1C2CC2)N3CCN([C@H](C)C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,pubchem_failed
CCNC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,pubchem_failed
O=C(Nc1nc(cs1)c2ccccc2)c3cccnc3,pubchem_failed
CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,pubchem_failed
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,pubchem_failed
Nc1nnc(Cc2ccc(Cl)cc2)s1,pubchem_failed
OC(=O)c1c(C#N)c2ccccc2n1Cc3ccc(Cl)c(Cl)c3,pubchem_failed
O[C@@H](CNCCc1cccc(c1)c2cccc(CNCc3ccccc3)c2)c4ccc(O)c5NC(=O)Sc45,pubchem_failed
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN4CCOCC4)n2,pubchem_failed
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3nc(N)sc13,pubchem_failed
OCC[C@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,pubchem_failed
C=CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Nc4ccccc4,pubchem_failed
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C,pubchem_failed
OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,pubchem_failed
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ncoc34)n2)c1,pubchem_failed
COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,pubchem_failed
C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)C#N)cn2)C(=O)OC(C)(C)C,pubchem_failed
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C)n2,pubchem_failed
CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,pubchem_failed
Nc1nc2ccc(cc2s1)c3cccc(O)c3,pubchem_failed
CC#CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C,pubchem_failed
C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc5c(C)nn(C)c5c4,pubchem_failed
Cc1nccc(c1Cl)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,pubchem_failed
COc1ncc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,pubchem_failed
COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)CC4CCCC4)cc23)C(=O)O,pubchem_failed
Cc1c(c2cc(F)ccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,pubchem_failed
NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc1,pubchem_failed
CCC(C)(CC)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3,pubchem_failed
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ccc(cn4)C#N)C(=O)C2,pubchem_failed
Cc1nc2ncnn2c(O)c1CCOC(=O)c3ccccc3F,pubchem_failed
O[C@H](CNS(=O)(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,pubchem_failed
O=C(NCCCCc1ccccc1)c2ccccc2,pubchem_failed
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,pubchem_failed
Nc1nonc1\C(=N\O)\Nc2ccc(F)c(Cl)c2,pubchem_failed
COc1ccc(cc1)S(=O)(=O)Nc2ccccn2,pubchem_failed
Cc1ccc(cc1)c2csc3ncnc(O)c23,pubchem_failed
CCOc1ccccc1c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,pubchem_failed
COc1ccc(NC(=O)C=C)cc1,pubchem_failed
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,pubchem_failed
CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
CN1CCC[C@H]1c2ccccn2,pubchem_failed
Oc1ccc(cc1)c2oc3ccc(O)cc3n2,pubchem_failed
Nc1nc(ns1)c2ccccc2,pubchem_failed
N\C(=C(/C#N)\c1ccccc1C(F)(F)F)\Sc2ccc(N)cc2,pubchem_failed
Cc1onc(NC(=O)CSc2nc(C)cc(C)n2)c1,pubchem_failed
COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)N4CCCNC4=O)c5ccc(Cl)c(Cl)c5)C#N,pubchem_failed
CNC1=Nc2ncccc2C(=NC1c3ccns3)c4occc4,pubchem_failed
CN1C(=O)CC(C)(CCc2cccc(c2)c3ccccc3)N=C1N,pubchem_failed
COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C,pubchem_failed
Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,pubchem_failed
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,pubchem_failed
NC(=O)c1ccc(Br)cc1,pubchem_failed
C1CCN(CC1)c2ncnc3[nH]cnc23,pubchem_failed
CCOc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,pubchem_failed
C[C@H](Oc1ccc(SCCCCCc2ccccc2)cc1)C(=O)c3nc(C)c(CCCC(=O)O)s3,pubchem_failed
Fc1ccc(CN2CCN(CC2)[C@H](c3ccc(cc3)C(=O)N4CCC4)c5cccc(NC(=O)C6CC6)c5)cc1,pubchem_failed
CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc12,pubchem_failed
CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6oc(cc6Cl)S(=O)(=O)C)c3C1=O,pubchem_failed
C[C@H](NC(=O)c1c(C)nn(C2CCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,pubchem_failed
Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cccs4)C3=O,pubchem_failed
COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1,pubchem_failed
O=C(Nc1ccc(nc1)n2ccnc2)c3ccc(cc3)C#N,pubchem_failed
Nc1[nH]ncc1S(=O)(=O)c2ccccc2,pubchem_failed
Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2c3ccccc3,pubchem_failed
CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,pubchem_failed
CCn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,pubchem_failed
CCS(=O)(=O)c1ccc(c2cc(Cl)ccc2OCC(=O)O)c(c1)C(F)(F)F,pubchem_failed
COc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,pubchem_failed
COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,pubchem_failed
Fc1ccc2cn[nH]c2c1,pubchem_failed
NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4cccc(F)c14,pubchem_failed
Cc1ccc(cc1c2ccc(nc2)C(=O)NCC3CC3)C(=O)NC4CC4,pubchem_failed
CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,pubchem_failed
Oc1cc(OCc2ccccc2)ccn1,pubchem_failed
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,pubchem_failed
COc1cc2ncnc(Nc3ccncc3)c2cc1OC,pubchem_failed
N(c1ccccc1)c2[nH]nnc2c3ccccc3,pubchem_failed
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5cnccc5s4,pubchem_failed
O[C@@H](CNCCc1ccc(CNCCc2ccccc2)cc1)c3ccc(O)c4NC(=O)Sc34,pubchem_failed
Fc1ccc(cc1)c2cn3ccccc3n2,pubchem_failed
Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1N4C(=O)CCC4=O,pubchem_failed
CN(C)c1cccc2c(cccc12)S(=O)(=O)N(C)CC(=O)O,pubchem_failed
Cc1cc(on1)c2ccc(cc2F)N3C[C@H](Cn4ccnn4)OC3=O,pubchem_failed
COc1ccnc(NC2CCN(CC2)C(=O)c3ccccc3)c1,pubchem_failed
Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@H](O)CO)c3,pubchem_failed
O=C1C=C(N=C2N(Cc3cccc4ccccc34)C=CN12)N5CCOCC5,pubchem_failed
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,pubchem_failed
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,pubchem_failed
COc1cc(ccc1OCCN2CCCC2)N3C=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,pubchem_failed
CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)c4ccccc4,pubchem_failed
